venue_id,team,point_order,x,y
31,Pirates,54,196.067,153.2318
31,Pirates,55,194.545,157.6996
31,Pirates,56,193.6693,158.734
31,Pirates,57,191.6667,161.0978
31,Pirates,58,188.7064,164.5891
31,Pirates,59,184.9574,169.0058
31,Pirates,60,180.589,174.1461
31,Pirates,61,175.7703,179.8079
31,Pirates,62,170.6704,185.7892
31,Pirates,63,165.4585,191.8881
31,Pirates,64,160.3037,197.9027
31,Pirates,65,155.3752,203.6308
31,Pirates,66,150.8421,208.8706
31,Pirates,67,146.8736,213.4201
31,Pirates,68,143.6388,217.0773
31,Pirates,69,139.8695,221.0099
31,Pirates,70,133.5825,224.9755
31,Pirates,71,128.3862,226.0537
31,Pirates,72,124.7043,226.0008
31,Pirates,73,119.0691,225.0207
31,Pirates,74,113.8848,222.2862
31,Pirates,75,109.3157,218.4377
31,Pirates,76,105.3613,214.1191
31,Pirates,77,101.9388,209.8503
31,Pirates,78,98.3893,205.2406
31,Pirates,79,94.8398,200.6308
31,Pirates,80,91.2903,196.0211
31,Pirates,81,87.7408,191.4113
31,Pirates,82,84.1913,186.8015
31,Pirates,83,80.6418,182.1918
31,Pirates,84,77.0923,177.582
31,Pirates,85,73.5428,172.9723
31,Pirates,86,69.9933,168.3625
31,Pirates,87,66.4437,163.7528
31,Pirates,88,62.8942,159.143
31,Pirates,89,59.3447,154.5333
31,Pirates,90,55.7952,149.9235
31,Pirates,91,52.2457,145.3138
31,Pirates,92,48.6962,140.704
31,Pirates,93,48.2748,135.1727
31,Pirates,94,48.7579,129.3748
31,Pirates,95,45.9927,124.7687
31,Pirates,96,41.8745,120.659
31,Pirates,97,37.7564,116.5494
31,Pirates,98,33.6382,112.4397
31,Pirates,99,29.52,108.33
5325,Rangers,0,221.66,106.8
5325,Rangers,1,221.2052,100.9248
5325,Rangers,2,220.5634,95.0752
5325,Rangers,3,217.0891,90.5411
5325,Rangers,4,212.9274,86.3692
5325,Rangers,5,208.7537,82.2094
5325,Rangers,6,204.5908,78.039
5325,Rangers,7,200.4242,73.872
5325,Rangers,8,196.2444,69.719
5325,Rangers,9,192.0749,65.5549
5325,Rangers,10,187.909,61.3872
5325,Rangers,11,183.753,57.2145
5325,Rangers,12,178.3758,55.5477
5325,Rangers,13,173.5273,52.8299
5325,Rangers,14,169.3367,48.687
5325,Rangers,15,165.1413,44.5492
5325,Rangers,16,160.9631,40.3937
5325,Rangers,17,156.5665,36.6531
5325,Rangers,18,150.7055,36.2935
5325,Rangers,19,144.8132,36.34
5325,Rangers,20,138.9211,36.4
5325,Rangers,21,133.0283,36.4
5325,Rangers,22,127.1356,36.4
5325,Rangers,23,121.243,36.4368
5325,Rangers,24,115.3504,36.46
5325,Rangers,25,109.4576,36.46
5325,Rangers,26,103.568,36.5294
5325,Rangers,27,98.1043,38.4361
5325,Rangers,28,92.6813,40.7412
5325,Rangers,29,87.2455,43.0159
5325,Rangers,30,81.8213,45.3186
5325,Rangers,31,76.3976,47.6224
5325,Rangers,32,71.0737,50.0898
5325,Rangers,33,66.7247,54.0453
5325,Rangers,34,62.5518,58.206
5325,Rangers,35,58.3464,62.3336
5325,Rangers,36,54.1796,66.5004
5325,Rangers,37,50.0232,70.6775
5325,Rangers,38,45.8612,74.8488
5325,Rangers,39,41.7019,79.0231
5325,Rangers,40,37.5079,83.1625
5325,Rangers,41,33.4015,87.3885
5325,Rangers,42,30.6041,92.4403
5325,Rangers,43,28.883,98.0761
5325,Rangers,44,27.1471,103.7073
5325,Rangers,45,27.4615,109.079
5325,Rangers,46,31.106,113.7096
5325,Rangers,47,34.7504,118.3402
5325,Rangers,48,38.3949,122.9708
5325,Rangers,49,42.0394,127.6014
5325,Rangers,50,43.9128,132.6432
5325,Rangers,51,44.8087,135.62
5325,Rangers,52,46.8705,138.5142
5325,Rangers,53,49.4973,142.1216
5325,Rangers,54,52.6185,146.3496
5325,Rangers,55,56.1634,151.1057
5325,Rangers,56,60.0616,156.2973
5325,Rangers,57,64.2424,161.8318
5325,Rangers,58,68.6352,167.6167
5325,Rangers,59,73.1694,173.5594
5325,Rangers,60,77.7745,179.5673
5325,Rangers,61,82.3798,185.5478
5325,Rangers,62,86.9148,191.4085
5325,Rangers,63,91.3089,197.0567
5325,Rangers,64,95.4915,202.3998
5325,Rangers,65,99.3919,207.3454
5325,Rangers,66,102.9397,211.8007
5325,Rangers,67,106.0642,215.6734
5325,Rangers,68,108.6949,218.8707
5325,Rangers,69,111.2202,221.8005
5325,Rangers,70,116.3544,226.2157
5325,Rangers,71,121.6502,228.7398
5325,Rangers,72,126.9631,229.4732
5325,Rangers,73,132.1491,228.516
5325,Rangers,74,137.0638,225.9684
5325,Rangers,75,141.5631,221.9307
5325,Rangers,76,143.6422,219.3502
5325,Rangers,77,145.5577,216.7079
5325,Rangers,78,148.1646,213.0218
5325,Rangers,79,151.3675,208.4347
5325,Rangers,80,155.0705,203.0892
5325,Rangers,81,159.1781,197.1281
5325,Rangers,82,163.5946,190.6942
5325,Rangers,83,168.2242,183.9301
5325,Rangers,84,172.9713,176.9785
5325,Rangers,85,177.7403,169.9823
5325,Rangers,86,182.4354,163.084
5325,Rangers,87,186.961,156.4266
5325,Rangers,88,191.2214,150.1526
5325,Rangers,89,195.1209,144.4048
5325,Rangers,90,198.5639,139.3259
5325,Rangers,91,201.4547,135.0587
5325,Rangers,92,203.6975,131.7458
5325,Rangers,93,205.1969,129.5301
5325,Rangers,94,205.8569,128.5541
5325,Rangers,95,208.7112,124.9255
5325,Rangers,96,212.8395,120.7206
5325,Rangers,97,216.9678,116.5156
5325,Rangers,98,221.0961,112.3106
5325,Rangers,99,221.66,106.8
3,Red Sox,0,214.0,115.2
3,Red Sox,1,216.488,109.8459
3,Red Sox,2,218.9783,104.4928
3,Red Sox,3,221.4672,99.1391
3,Red Sox,4,223.832,93.7359
3,Red Sox,5,225.5443,88.1176
3,Red Sox,6,224.3619,82.3824
3,Red Sox,7,220.7917,77.7586
3,Red Sox,8,215.5662,75.0483
3,Red Sox,9,210.2733,72.4327
3,Red Sox,10,204.9796,69.8187
3,Red Sox,11,199.693,67.1905
3,Red Sox,12,194.4053,64.5647
3,Red Sox,13,189.1223,61.9289
3,Red Sox,14,183.8366,59.2989
3,Red Sox,15,178.5441,56.6824
3,Red Sox,16,173.2588,54.0513
3,Red Sox,17,167.9684,51.4311
3,Red Sox,18,163.3455,48.2299
3,Red Sox,19,161.5549,42.6041
3,Red Sox,20,159.6268,37.0345
3,Red Sox,21,155.8598,34.4611
3,Red Sox,22,150.1619,36.0076
3,Red Sox,23,144.4683,37.5693
3,Red Sox,24,138.7692,39.1108
3,Red Sox,25,133.0677,40.6437
3,Red Sox,26,127.3646,42.1707
3,Red Sox,27,121.6695,43.7272
3,Red Sox,28,115.9672,45.2568
3,Red Sox,29,110.2752,46.8242
3,Red Sox,30,104.8716,47.0755
3,Red Sox,31,100.2965,47.0078
3,Red Sox,32,96.1005,51.1595
3,Red Sox,33,91.9645,55.3725
3,Red Sox,34,87.7813,59.5387
3,Red Sox,35,83.6231,63.7295
3,Red Sox,36,79.4723,67.9277
3,Red Sox,37,75.3295,72.1337
3,Red Sox,38,71.1023,76.2532
3,Red Sox,39,66.9092,80.409
3,Red Sox,40,62.7555,84.6045
3,Red Sox,41,58.5855,88.7837
3,Red Sox,42,54.3977,92.9451
3,Red Sox,43,50.2268,97.1234
3,Red Sox,44,46.0476,101.2936
3,Red Sox,45,41.8614,105.4569
3,Red Sox,46,37.7027,109.6473
3,Red Sox,47,34.8234,113.8304
3,Red Sox,48,38.9756,118.0275
3,Red Sox,49,43.1278,122.2247
3,Red Sox,50,47.2801,126.4218
3,Red Sox,51,51.4323,130.6189
3,Red Sox,52,55.5845,134.8161
3,Red Sox,53,59.7367,139.0132
3,Red Sox,54,63.889,143.2104
3,Red Sox,55,66.8321,148.0074
3,Red Sox,56,67.6623,153.8527
3,Red Sox,57,68.4925,159.698
3,Red Sox,58,69.3226,165.5434
3,Red Sox,59,70.1528,171.3887
3,Red Sox,60,71.2457,177.1279
3,Red Sox,61,74.7062,181.9115
3,Red Sox,62,78.1666,186.695
3,Red Sox,63,81.6271,191.4786
3,Red Sox,64,85.0875,196.2621
3,Red Sox,65,88.5479,201.0457
3,Red Sox,66,92.0084,205.8292
3,Red Sox,67,95.4688,210.6128
3,Red Sox,68,98.9293,215.3963
3,Red Sox,69,102.3897,220.1799
3,Red Sox,70,106.4023,224.2592
3,Red Sox,71,111.8735,226.4779
3,Red Sox,72,117.3538,228.6477
3,Red Sox,73,123.2568,228.5374
3,Red Sox,74,129.1597,228.4272
3,Red Sox,75,135.0525,228.2634
3,Red Sox,76,140.5874,226.2086
3,Red Sox,77,146.1223,224.1537
3,Red Sox,78,150.7547,220.9076
3,Red Sox,79,154.2316,216.136
3,Red Sox,80,157.7086,211.3644
3,Red Sox,81,161.1855,206.5928
3,Red Sox,82,164.6624,201.8213
3,Red Sox,83,167.5482,196.7079
3,Red Sox,84,169.9485,191.3139
3,Red Sox,85,172.3489,185.9199
3,Red Sox,86,174.7493,180.5259
3,Red Sox,87,177.1497,175.1319
3,Red Sox,88,179.5501,169.7379
3,Red Sox,89,181.9504,164.3439
3,Red Sox,90,184.3508,158.9499
3,Red Sox,91,186.7512,153.5559
3,Red Sox,92,189.1516,148.1619
3,Red Sox,93,190.2877,146.0345
3,Red Sox,94,192.2052,143.6213
3,Red Sox,95,195.3684,139.6112
3,Red Sox,96,199.4533,134.3839
3,Red Sox,97,204.1361,128.3197
3,Red Sox,98,209.093,121.7983
3,Red Sox,99,214.0,115.2
2602,Reds,0,28.1,110.41
2602,Reds,1,32.12,114.4354
2602,Reds,2,36.14,118.4609
2602,Reds,3,40.16,122.4863
2602,Reds,4,44.18,126.5118
2602,Reds,5,48.2,130.5372
2602,Reds,6,52.22,134.5627
2602,Reds,7,56.24,138.5881
2602,Reds,8,60.26,142.6135
2602,Reds,9,64.28,146.639
2602,Reds,10,66.5088,151.7796
2602,Reds,11,68.3467,157.1635
2602,Reds,12,70.1847,162.5474
2602,Reds,13,72.0227,167.9313
2602,Reds,14,73.8607,173.3152
2602,Reds,15,75.5773,176.4961
2602,Reds,16,78.3226,180.484
2602,Reds,17,81.9814,185.7725
2602,Reds,18,86.2111,191.8259
2602,Reds,19,90.669,198.1079
2602,Reds,20,95.0125,204.0827
2602,Reds,21,98.899,209.2142
2602,Reds,22,101.9857,212.9665
2602,Reds,23,103.9302,214.8036
2602,Reds,24,105.064,216.0942
2602,Reds,25,108.761,219.0891
2602,Reds,26,115.4788,222.233
2602,Reds,27,123.8123,223.8381
2602,Reds,28,128.8913,223.8352
2602,Reds,29,134.333,222.6956
2602,Reds,30,139.944,220.367
2602,Reds,31,143.4201,217.7621
2602,Reds,32,147.4916,213.7933
2602,Reds,33,151.8661,208.9369
2602,Reds,34,156.2511,203.6693
2602,Reds,35,160.354,198.4667
2602,Reds,36,163.8825,193.8056
2602,Reds,37,166.5439,190.1623
2602,Reds,38,168.6459,186.8866
2602,Reds,39,171.5217,181.8929
2602,Reds,40,174.9272,175.6975
2602,Reds,41,178.5912,168.8556
2602,Reds,42,182.2429,161.9223
2602,Reds,43,185.6113,155.4526
2602,Reds,44,188.4254,150.0015
2602,Reds,45,190.4142,146.1243
2602,Reds,46,191.3067,144.3758
2602,Reds,47,192.2819,143.3767
2602,Reds,48,195.5808,140.0629
2602,Reds,49,200.454,135.1453
2602,Reds,50,206.0767,129.4323
2602,Reds,51,211.6244,123.7323
2602,Reds,52,216.2721,118.8537
2602,Reds,53,219.1952,115.6051
2602,Reds,54,220.9806,111.5803
2602,Reds,55,220.0626,106.2132
2602,Reds,56,216.8607,101.5108
2602,Reds,57,213.6384,96.8228
2602,Reds,58,210.253,92.2529
2602,Reds,59,206.743,87.7759
2602,Reds,60,203.1151,83.3941
2602,Reds,61,199.4297,79.0603
2602,Reds,62,195.4614,74.999
2602,Reds,63,191.2274,71.1994
2602,Reds,64,186.967,67.4301
2602,Reds,65,182.5531,63.8416
2602,Reds,66,178.1001,60.3013
2602,Reds,67,173.4615,57.0096
2602,Reds,68,168.7372,53.845
2602,Reds,69,163.9159,50.8259
2602,Reds,70,159.0488,47.8892
2602,Reds,71,153.9659,45.3347
2602,Reds,72,148.8629,42.8205
2602,Reds,73,143.7182,40.3923
2602,Reds,74,138.4015,38.3793
2602,Reds,75,133.0223,36.5294
2602,Reds,76,127.5801,34.8765
2602,Reds,77,122.1247,35.4459
2602,Reds,78,116.7124,37.1983
2602,Reds,79,111.2929,38.9286
2602,Reds,80,105.88,40.6779
2602,Reds,81,100.4641,42.419
2602,Reds,82,95.0495,44.1646
2602,Reds,83,89.6336,45.9049
2602,Reds,84,84.2146,47.6366
2602,Reds,85,79.7603,51.1024
2602,Reds,86,75.7704,55.1568
2602,Reds,87,71.7312,59.1628
2602,Reds,88,67.7467,63.2233
2602,Reds,89,63.724,67.246
2602,Reds,90,59.6762,71.2431
2602,Reds,91,55.6535,75.2649
2602,Reds,92,51.6355,79.2923
2602,Reds,93,47.5741,83.2759
2602,Reds,94,43.5665,87.3135
2602,Reds,95,39.5358,91.328
2602,Reds,96,35.5146,95.352
2602,Reds,97,31.8899,99.6829
2602,Reds,98,30.0386,105.0622
2602,Reds,99,28.1,110.41
19,Rockies,0,228.0,100.67
19,Rockies,1,225.6216,95.6742
19,Rockies,2,221.0347,91.8544
19,Rockies,3,216.4505,88.0314
19,Rockies,4,211.8461,84.2328
19,Rockies,5,207.2541,80.4192
19,Rockies,6,202.675,76.5902
19,Rockies,7,198.1225,72.7296
19,Rockies,8,193.5548,68.8869
19,Rockies,9,188.974,65.06
19,Rockies,10,184.3895,61.2373
19,Rockies,11,179.8114,57.4071
19,Rockies,12,175.2277,53.5836
19,Rockies,13,170.6562,49.7455
19,Rockies,14,166.0854,45.9067
19,Rockies,15,161.499,42.0863
19,Rockies,16,156.91,38.2691
19,Rockies,17,152.3258,34.4462
19,Rockies,18,147.448,31.0946
19,Rockies,19,141.5993,31.0261
19,Rockies,20,135.6535,31.5532
19,Rockies,21,129.7076,32.0785
19,Rockies,22,123.7608,32.5939
19,Rockies,23,117.8137,33.1059
19,Rockies,24,111.8657,33.607
19,Rockies,25,105.918,34.1115
19,Rockies,26,99.9712,34.6269
19,Rockies,27,94.0244,35.1423
19,Rockies,28,88.078,35.6618
19,Rockies,29,82.132,36.1869
19,Rockies,30,76.9768,38.7385
19,Rockies,31,73.1231,43.2965
19,Rockies,32,69.3031,47.8832
19,Rockies,33,65.5016,52.4852
19,Rockies,34,61.6975,57.085
19,Rockies,35,57.8497,61.6483
19,Rockies,36,54.0241,66.2303
19,Rockies,37,50.2371,70.8439
19,Rockies,38,46.4071,75.4221
19,Rockies,39,42.5793,80.0023
19,Rockies,40,38.7375,84.5706
19,Rockies,41,34.9007,89.1432
19,Rockies,42,31.1008,93.7466
19,Rockies,43,27.311,98.3581
19,Rockies,44,23.5412,102.981
19,Rockies,45,23.362,107.6299
19,Rockies,46,27.6704,111.7612
19,Rockies,47,31.9789,115.8924
19,Rockies,48,36.2873,120.0237
19,Rockies,49,40.5958,124.1549
19,Rockies,50,43.8825,129.0091
19,Rockies,51,46.3447,134.4467
19,Rockies,52,48.8069,139.8843
19,Rockies,53,51.269,145.322
19,Rockies,54,53.7312,150.7596
19,Rockies,55,56.1933,156.1972
19,Rockies,56,59.2668,161.2414
19,Rockies,57,63.1966,165.7343
19,Rockies,58,67.1264,170.2273
19,Rockies,59,71.0562,174.7202
19,Rockies,60,74.986,179.2132
19,Rockies,61,78.9158,183.7062
19,Rockies,62,82.8456,188.1991
19,Rockies,63,86.7754,192.6921
19,Rockies,64,90.7052,197.185
19,Rockies,65,94.635,201.678
19,Rockies,66,98.5647,206.1709
19,Rockies,67,102.4945,210.6639
19,Rockies,68,106.1584,214.6337
19,Rockies,69,109.4268,217.6741
19,Rockies,70,113.9481,220.6929
19,Rockies,71,120.7115,222.6655
19,Rockies,72,129.8758,222.3831
19,Rockies,73,137.1224,219.1407
19,Rockies,74,141.6743,215.0909
19,Rockies,75,143.5244,212.6735
19,Rockies,76,146.7561,208.9112
19,Rockies,77,150.6579,204.3938
19,Rockies,78,154.5596,199.8765
19,Rockies,79,158.4614,195.3592
19,Rockies,80,162.3631,190.8418
19,Rockies,81,166.2649,186.3245
19,Rockies,82,170.1666,181.8071
19,Rockies,83,174.0684,177.2898
19,Rockies,84,177.9701,172.7725
19,Rockies,85,181.8719,168.2551
19,Rockies,86,185.7736,163.7378
19,Rockies,87,189.6753,159.2204
19,Rockies,88,193.1557,154.3925
19,Rockies,89,196.3158,149.3285
19,Rockies,90,199.4759,144.2646
19,Rockies,91,202.636,139.2006
19,Rockies,92,205.7961,134.1366
19,Rockies,93,208.9562,129.0727
19,Rockies,94,209.7209,123.4504
19,Rockies,95,213.7204,119.0195
19,Rockies,96,217.72,114.5885
19,Rockies,97,221.7196,110.1575
19,Rockies,98,225.7191,105.7266
19,Rockies,99,228.03,100.67
7,Royals,0,222.46,106.21
7,Royals,1,223.8937,100.3673
7,Royals,2,223.5477,94.3226
7,Royals,3,221.5376,88.6154
7,Royals,4,218.2348,83.5748
7,Royals,5,213.9562,79.2903
7,Royals,6,209.6913,74.9921
7,Royals,7,205.4152,70.7052
7,Royals,8,201.1336,66.4236
7,Royals,9,196.8042,62.1912
7,Royals,10,192.1926,58.2673
7,Royals,11,187.5118,54.4269
7,Royals,12,182.5879,50.9127
7,Royals,13,177.5121,47.6112
7,Royals,14,172.3333,44.4754
7,Royals,15,166.9476,41.7176
7,Royals,16,161.4006,39.2953
7,Royals,17,155.666,37.3625
7,Royals,18,149.8467,35.6916
7,Royals,19,143.9346,34.3912
7,Royals,20,137.9711,33.3435
7,Royals,21,131.9515,32.7151
7,Royals,22,125.9037,32.48
7,Royals,23,119.855,32.7282
7,Royals,24,113.8166,33.1226
7,Royals,25,107.825,33.9908
7,Royals,26,101.8821,35.1488
7,Royals,27,96.0332,36.7064
7,Royals,28,90.309,38.671
7,Royals,29,84.6694,40.8747
7,Royals,30,79.1979,43.4656
7,Royals,31,73.9225,46.432
7,Royals,32,68.9139,49.8248
7,Royals,33,64.1349,53.5431
7,Royals,34,59.4449,57.3729
7,Royals,35,54.7665,61.2159
7,Royals,36,50.238,65.2354
7,Royals,37,45.7703,69.3197
7,Royals,38,41.4887,73.6013
7,Royals,39,37.2378,77.9131
7,Royals,40,32.9663,82.2041
7,Royals,41,29.3513,87.0344
7,Royals,42,27.0321,92.6029
7,Royals,43,26.2068,98.5787
7,Royals,44,27.0025,104.56
7,Royals,45,29.1284,110.2047
7,Royals,46,31.5679,115.7467
7,Royals,47,34.2502,121.1655
7,Royals,48,37.2776,126.4095
7,Royals,49,40.305,131.6534
7,Royals,50,43.3324,136.8974
7,Royals,51,46.3597,142.1413
7,Royals,52,49.3871,147.3852
7,Royals,53,52.4145,152.6292
7,Royals,54,55.4419,157.8731
7,Royals,55,58.5051,163.0962
7,Royals,56,61.574,168.316
7,Royals,57,64.6428,173.5358
7,Royals,58,67.7116,178.7557
7,Royals,59,70.7804,183.9755
7,Royals,60,73.8492,189.1953
7,Royals,61,76.918,194.4151
7,Royals,62,82.1628,195.9457
7,Royals,63,86.0453,200.5923
7,Royals,64,89.9278,205.2388
7,Royals,65,93.8102,209.8854
7,Royals,66,97.6927,214.5319
7,Royals,67,98.2504,218.8237
7,Royals,68,100.0635,220.4497
7,Royals,69,104.0845,223.2956
7,Royals,70,110.2256,226.3835
7,Royals,71,118.3991,228.7355
7,Royals,72,126.3787,229.3703
7,Royals,73,130.4558,227.7347
7,Royals,74,138.0145,224.7024
7,Royals,75,146.2222,221.4098
7,Royals,76,152.2461,218.9932
7,Royals,77,153.5731,216.4254
7,Royals,78,155.8607,211.2626
7,Royals,79,159.8343,206.6937
7,Royals,80,163.8079,202.1248
7,Royals,81,167.7815,197.5559
7,Royals,82,171.6793,195.6299
7,Royals,83,174.4472,194.195
7,Royals,84,176.7229,190.7097
7,Royals,85,180.2407,185.2793
7,Royals,86,184.5254,178.5932
7,Royals,87,189.1019,171.3407
7,Royals,88,193.4949,164.211
7,Royals,89,197.2294,157.8936
7,Royals,90,199.8301,153.0776
7,Royals,91,200.8092,150.7261
7,Royals,92,201.9598,148.8269
7,Royals,93,204.3972,144.7067
7,Royals,94,207.7062,138.9302
7,Royals,95,211.4714,132.0619
7,Royals,96,215.2777,124.6663
7,Royals,97,218.4498,117.6369
7,Royals,98,220.4549,111.9235
7,Royals,99,222.46,106.21
2394,Tigers,0,173.59,186.29
2394,Tigers,1,178.4758,184.1359
2394,Tigers,2,181.8789,179.1687
2394,Tigers,3,185.282,174.2014
2394,Tigers,4,188.6851,169.2342
2394,Tigers,5,192.0882,164.267
2394,Tigers,6,195.4913,159.2998
2394,Tigers,7,198.8944,154.3325
2394,Tigers,8,202.2975,149.3653
2394,Tigers,9,203.87,143.8312
2394,Tigers,10,203.87,137.81
2394,Tigers,11,204.4036,132.0072
2394,Tigers,12,208.6248,127.7136
2394,Tigers,13,212.8461,123.4199
2394,Tigers,14,217.0673,119.1263
2394,Tigers,15,221.2886,114.8326
2394,Tigers,16,222.5767,109.118
2394,Tigers,17,223.1625,103.1286
2394,Tigers,18,220.0145,98.3335
2394,Tigers,19,215.773,94.06
2394,Tigers,20,211.4977,89.8205
2394,Tigers,21,207.2303,85.5727
2394,Tigers,22,202.983,81.3051
2394,Tigers,23,198.7361,77.0369
2394,Tigers,24,194.4857,72.7721
2394,Tigers,25,190.2398,68.5029
2394,Tigers,26,185.9837,64.2437
2394,Tigers,27,183.6992,58.807
2394,Tigers,28,181.8873,53.1104
2394,Tigers,29,178.0528,48.5396
2394,Tigers,30,173.7986,44.2786
2394,Tigers,31,169.5509,40.011
2394,Tigers,32,165.2897,35.7571
2394,Tigers,33,161.0237,31.5079
2394,Tigers,34,156.7173,27.3264
2394,Tigers,35,150.789,26.7166
2394,Tigers,36,144.7709,26.9087
2394,Tigers,37,138.7521,27.0757
2394,Tigers,38,132.7337,27.2558
2394,Tigers,39,126.7159,27.4448
2394,Tigers,40,120.6976,27.6272
2394,Tigers,41,114.6794,27.8158
2394,Tigers,42,108.6617,28.0146
2394,Tigers,43,102.6435,28.1931
2394,Tigers,44,97.1419,29.7996
2394,Tigers,45,92.8443,34.0167
2394,Tigers,46,88.5872,38.2748
2394,Tigers,47,84.3011,42.5034
2394,Tigers,48,80.0592,46.7766
2394,Tigers,49,75.772,51.0042
2394,Tigers,50,71.5014,55.2486
2394,Tigers,51,67.2289,59.4911
2394,Tigers,52,62.9713,63.7487
2394,Tigers,53,58.7137,68.0063
2394,Tigers,54,54.3909,72.1972
2394,Tigers,55,50.1393,76.4607
2394,Tigers,56,45.848,80.6837
2394,Tigers,57,41.5635,84.9142
2394,Tigers,58,37.3021,89.1679
2394,Tigers,59,33.0274,93.4083
2394,Tigers,60,28.7226,97.6177
2394,Tigers,61,24.6859,101.992
2394,Tigers,62,24.7455,107.465
2394,Tigers,63,29.0041,111.7215
2394,Tigers,64,33.2628,115.9781
2394,Tigers,65,37.5214,120.2346
2394,Tigers,66,41.7801,124.4912
2394,Tigers,67,43.9655,129.5923
2394,Tigers,68,45.5174,135.1682
2394,Tigers,69,48.6477,140.3116
2394,Tigers,70,51.7781,145.4551
2394,Tigers,71,54.9084,150.5986
2394,Tigers,72,58.0388,155.742
2394,Tigers,73,61.1691,160.8855
2394,Tigers,74,64.2995,166.029
2394,Tigers,75,67.4298,171.1724
2394,Tigers,76,70.5602,176.3159
2394,Tigers,77,73.6906,181.4594
2394,Tigers,78,75.0191,183.1365
2394,Tigers,79,77.8614,186.0692
2394,Tigers,80,82.2101,190.548
2394,Tigers,81,87.5263,196.0095
2394,Tigers,82,93.2709,201.8902
2394,Tigers,83,98.9049,207.6269
2394,Tigers,84,103.8894,212.6561
2394,Tigers,85,107.6854,216.4144
2394,Tigers,86,110.8251,219.1735
2394,Tigers,87,114.8705,221.741
2394,Tigers,88,119.6839,223.6607
2394,Tigers,89,125.1364,224.5101
2394,Tigers,90,131.0989,223.8669
2394,Tigers,91,137.4423,221.3085
2394,Tigers,92,144.0377,216.4127
2394,Tigers,93,150.7352,209.65
2394,Tigers,94,156.9842,203.2354
2394,Tigers,95,162.5432,197.4943
2394,Tigers,96,167.2133,192.6464
2394,Tigers,97,170.7955,188.9116
2394,Tigers,98,173.0907,186.5095
2394,Tigers,99,173.9,185.66
3312,Twins,0,220.74,107.7
3312,Twins,1,216.9522,103.3241
3312,Twins,2,213.1653,98.9475
3312,Twins,3,208.6395,95.4445
3312,Twins,4,204.5411,91.3582
3312,Twins,5,200.4621,87.2521
3312,Twins,6,196.355,83.1745
3312,Twins,7,192.2403,79.1046
3312,Twins,8,189.68,74.3792
3312,Twins,9,188.2432,69.1324
3312,Twins,10,184.085,65.1891
3312,Twins,11,179.2714,61.9762
3312,Twins,12,174.4011,58.8509
3312,Twins,13,169.5834,55.6438
3312,Twins,14,164.7532,52.4555
3312,Twins,15,159.9199,49.2718
3312,Twins,16,155.078,46.1011
3312,Twins,17,150.2324,42.9361
3312,Twins,18,145.4082,39.7385
3312,Twins,19,140.1361,37.7619
3312,Twins,20,134.3642,37.3354
3312,Twins,21,128.591,36.9249
3312,Twins,22,122.8211,36.4728
3312,Twins,23,117.0479,36.0636
3312,Twins,24,111.2773,35.6202
3312,Twins,25,105.5852,35.892
3312,Twins,26,100.5105,38.6217
3312,Twins,27,95.5333,41.5754
3312,Twins,28,90.5827,44.5735
3312,Twins,29,85.6097,47.5342
3312,Twins,30,80.6559,50.5269
3312,Twins,31,75.7093,53.5313
3312,Twins,32,70.7466,56.5091
3312,Twins,33,65.8749,59.6126
3312,Twins,34,61.8502,63.7536
3312,Twins,35,58.0431,68.1129
3312,Twins,36,54.2451,72.48
3312,Twins,37,50.4004,76.8056
3312,Twins,38,46.5769,81.1504
3312,Twins,39,42.7725,85.5118
3312,Twins,40,38.9955,89.8968
3312,Twins,41,35.1771,94.2455
3312,Twins,42,31.3782,98.6111
3312,Twins,43,27.5696,102.9685
3312,Twins,44,23.7696,107.3336
3312,Twins,45,27.0947,111.5112
3312,Twins,46,31.1226,115.6673
3312,Twins,47,35.1506,119.8234
3312,Twins,48,38.8988,124.1671
3312,Twins,49,41.2157,129.4708
3312,Twins,50,43.5327,134.7745
3312,Twins,51,45.8496,140.0782
3312,Twins,52,48.1666,145.3819
3312,Twins,53,50.4835,150.6856
3312,Twins,54,52.8004,155.9893
3312,Twins,55,55.1174,161.293
3312,Twins,56,58.6303,165.7865
3312,Twins,57,62.6961,169.9055
3312,Twins,58,66.762,174.0245
3312,Twins,59,70.8279,178.1434
3312,Twins,60,74.8938,182.2624
3312,Twins,61,78.9597,186.3814
3312,Twins,62,83.0256,190.5004
3312,Twins,63,87.0915,194.6193
3312,Twins,64,91.1574,198.7383
3312,Twins,65,95.2233,202.8573
3312,Twins,66,99.2892,206.9762
3312,Twins,67,103.3551,211.0952
3312,Twins,68,107.1831,214.9736
3312,Twins,69,108.1481,215.962
3312,Twins,70,110.7084,218.1343
3312,Twins,71,114.6794,220.663
3312,Twins,72,119.8766,222.7208
3312,Twins,73,126.1155,223.4803
3312,Twins,74,133.2117,222.114
3312,Twins,75,140.9804,217.7946
3312,Twins,76,146.37,212.9472
3312,Twins,77,148.6182,210.6656
3312,Twins,78,152.8386,206.3825
3312,Twins,79,158.3217,200.818
3312,Twins,80,164.3578,194.6923
3312,Twins,81,170.2374,188.7254
3312,Twins,82,175.2509,183.6374
3312,Twins,83,178.6887,180.1485
3312,Twins,84,180.0705,178.5873
3312,Twins,85,182.9592,173.5721
3312,Twins,86,185.848,168.5568
3312,Twins,87,188.7368,163.5416
